"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.05,201.55,0.273,0.3163,,,,
313.05,205.15,0.4208,0.4409,,,,
313.05,205.72,0.4598,0.4713,,,,
313.05,205.8,0.4924,0.4962,,,,
313.05,205.75,0.5287,0.5238,,,,
313.05,205.48,0.5647,0.5513,,,,
313.05,205.2,0.5962,0.5754,,,,
313.05,203.85,0.6725,0.6359,,,,
313.05,202.36,0.7165,0.6725,,,,
313.05,200.2,0.7691,0.7199,,,,
313.05,198.15,0.8106,0.7601,,,,
313.05,195.4,0.8521,0.8037,,,,
