"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
308.146,225.11,0.03818,,,,,
308.146,220.39,0.09915,,,,,
308.146,212.31,0.19071,,,,,
308.146,190.91,0.35726,,,,,
308.146,172.51,0.46393,,,,,
308.146,149.52,0.56734,,,,,
308.146,125.67,0.65748,,,,,
308.146,94.41,0.76035,,,,,
308.146,54.08,0.87162,,,,,
