"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
333.23,0.233,0.0981,,0.02,0.01,,
343.21,0.29,0.0981,,0.02,0.01,,
353.24,0.36,0.0981,,0.02,0.01,,
363.22,0.439,0.0981,,0.02,0.01,,
373.25,0.53,0.0981,,0.02,0.01,,
383.23,0.635,0.0981,,0.02,0.01,,
393.25,0.758,0.0981,,0.02,0.01,,
403.32,0.899,0.0981,,0.02,0.01,,
413.26,1.06,0.0981,,0.02,0.01,,
423.26,1.248,0.0981,,0.02,0.01,,
433.25,1.463,0.0981,,0.02,0.01,,
443.22,1.709,0.0981,,0.02,0.01,,
453.22,1.99,0.0981,,0.02,0.01,,
463.23,2.313,0.0981,,0.02,0.01,,
473.21,2.677,0.0981,,0.02,0.01,,
483.16,3.088,0.0981,,0.02,0.01,,
493.15,3.551,0.0981,,0.02,0.01,,
503.15,4.066,0.0981,,0.02,0.01,,
413.07,4.632,0.0981,,0.02,0.01,,
518.13,4.923,0.0981,,0.02,0.01,,
523.12,5.214,0.0981,,0.02,0.01,,
