"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
348.15,45.728,0.0,,,,,
348.15,44.035,0.0584,0.0208,,,,
348.15,42.564,0.1074,0.0387,,,,
348.15,41.213,0.1536,0.0561,,,,
348.15,40.054,0.1933,0.0712,,,,
348.15,38.849,0.232,0.0869,,,,
348.15,38.066,0.2592,0.098,,,,
348.15,36.849,0.2995,0.115,,,,
348.15,36.221,0.3204,0.1242,,,,
348.15,35.454,0.3459,0.1357,,,,
348.15,34.842,0.3661,0.1453,,,,
348.15,33.635,0.4063,0.1643,,,,
348.15,32.565,0.4403,0.1825,,,,
348.15,31.645,0.4693,0.1987,,,,
348.15,30.796,0.4954,0.2141,,,,
348.15,29.375,0.5389,0.2423,,,,
348.15,28.399,0.5702,0.2626,,,,
348.15,27.895,0.5858,0.274,,,,
348.15,27.114,0.6091,0.2914,,,,
348.15,26.18,0.6375,0.3139,,,,
348.15,25.002,0.6718,0.3443,,,,
348.15,23.617,0.7117,0.3841,,,,
348.15,22.04,0.755,0.4345,,,,
348.15,20.162,0.8074,0.5043,,,,
348.15,18.003,0.8646,0.6014,,,,
348.15,16.524,0.9023,0.6815,,,,
348.15,15.175,0.9359,0.768,,,,
348.15,12.408,1.0,,,,,
