"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,37.266,0.0,0.0,0.01,0.005,,
313.15,37.781,0.0552,0.0674,0.01,0.005,,
313.15,38.207,0.1035,0.1247,0.01,0.005,,
313.15,38.64,0.1533,0.1721,0.01,0.005,,
313.15,39.067,0.2024,0.237,0.01,0.005,,
313.15,39.485,0.253,0.2924,0.01,0.005,,
313.15,39.901,0.3019,0.3664,0.01,0.005,,
313.15,40.305,0.3517,0.3966,0.01,0.005,,
313.15,40.667,0.3986,0.4446,0.01,0.005,,
313.15,40.703,0.4016,0.4476,0.01,0.005,,
313.15,41.062,0.4485,0.4947,0.01,0.005,,
313.15,41.094,0.451,0.4971,0.01,0.005,,
313.15,41.446,0.4986,0.544,0.01,0.005,,
313.15,41.485,0.5011,0.5465,0.01,0.005,,
313.15,41.828,0.5485,0.5924,0.01,0.005,,
313.15,42.204,0.5988,0.6403,0.01,0.005,,
313.15,42.558,0.6484,0.6868,0.01,0.005,,
313.15,43.01,0.7093,0.743,0.01,0.005,,
313.15,43.3,0.7505,0.7805,0.01,0.005,,
313.15,43.631,0.7981,0.8234,0.01,0.005,,
313.15,43.973,0.849,0.8687,0.01,0.005,,
313.15,44.29,0.8941,0.9084,0.01,0.005,,
313.15,44.64,0.9489,0.9569,0.01,0.005,,
313.15,45.006,1.0,1.0,0.01,0.005,,
