"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
313.15,185.2,0.0,,,,,
313.15,207.7,0.0768,,,,,
313.15,229.9,0.1572,,,,,
313.15,247.2,0.2462,,,,,
313.15,260.4,0.3173,,,,,
313.15,269.3,0.3973,,,,,
313.15,277.7,0.4633,,,,,
313.15,283.8,0.5032,,,,,
313.15,288.2,0.5563,,,,,
313.15,292.9,0.6041,,,,,
313.15,296.6,0.6539,,,,,
313.15,298.7,0.7036,,,,,
313.15,301.5,0.7772,,,,,
313.15,304.5,0.8572,,,,,
313.15,304.1,0.9299,,,,,
313.15,303.9,1.0,,,,,
