"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
372.43,101.3,0.0727,0.0709,+-0.01,+-0.1,,
372.53,101.3,0.1179,0.105,+-0.01,+-0.1,,
372.87,101.3,0.1898,0.1492,+-0.01,+-0.1,,
373.39,101.3,0.281,0.1922,+-0.01,+-0.1,,
374.28,101.3,0.3794,0.2316,+-0.01,+-0.1,,
375.0,101.3,0.4485,0.2566,+-0.01,+-0.1,,
375.66,101.3,0.4986,0.2765,+-0.01,+-0.1,,
377.63,101.3,0.6311,0.3336,+-0.01,+-0.1,,
380.56,101.3,0.7296,0.3931,+-0.01,+-0.1,,
384.28,101.3,0.8074,0.4654,+-0.01,+-0.1,,
394.45,101.3,0.938,0.6955,+-0.01,+-0.1,,
401.8,101.3,0.9886,0.9279,+-0.01,+-0.1,,
