"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,7.417,0.016,0.0716,+-0.02,0.004,0.0005,0.0005
313.15,7.667,0.0273,0.1114,+-0.02,0.004,0.0005,0.0005
313.15,7.765,0.029,0.1168,+-0.02,0.004,0.0005,0.0005
313.15,7.805,0.0342,0.1323,+-0.02,0.004,0.0005,0.0005
313.15,8.093,0.051,0.1746,+-0.02,0.004,0.0005,0.0005
313.15,8.323,0.0676,0.2073,+-0.02,0.004,0.0005,0.0005
313.15,8.355,0.0705,0.2123,+-0.02,0.004,0.0005,0.0005
313.15,8.64,0.0974,0.2505,+-0.02,0.004,0.0005,0.0005
313.15,8.754,0.1119,0.2665,+-0.02,0.004,0.0005,0.0005
313.15,8.751,0.1127,0.2673,+-0.02,0.004,0.0005,0.0005
313.15,8.89,0.1349,0.2871,+-0.02,0.004,0.0005,0.0005
313.15,8.98,0.1524,0.2999,+-0.02,0.004,0.0005,0.0005
313.15,9.004,0.1572,0.3031,+-0.02,0.004,0.0005,0.0005
313.15,9.056,0.1753,0.3139,+-0.02,0.004,0.0005,0.0005
313.15,9.093,0.1815,0.3173,+-0.02,0.004,0.0005,0.0005
313.15,9.118,0.1916,0.3225,+-0.02,0.004,0.0005,0.0005
313.15,9.17,0.2165,0.3339,+-0.02,0.004,0.0005,0.0005
313.15,9.215,0.2428,0.3442,+-0.02,0.004,0.0005,0.0005
313.15,9.24,0.2586,0.3497,+-0.02,0.004,0.0005,0.0005
313.15,9.259,0.2735,0.3546,+-0.02,0.004,0.0005,0.0005
313.15,9.276,0.2861,0.3585,+-0.02,0.004,0.0005,0.0005
313.15,9.276,0.3022,0.3631,+-0.02,0.004,0.0005,0.0005
313.15,9.278,0.3029,0.3633,+-0.02,0.004,0.0005,0.0005
313.15,9.285,0.3169,0.3671,+-0.02,0.004,0.0005,0.0005
313.15,9.299,0.3401,0.3729,+-0.02,0.004,0.0005,0.0005
313.15,9.295,0.421,0.3891,+-0.02,0.004,0.0005,0.0005
313.15,9.288,0.4692,0.3961,+-0.02,0.004,0.0005,0.0005
313.15,9.255,0.5499,0.4048,+-0.02,0.004,0.0005,0.0005
313.15,9.206,0.6071,0.41,+-0.02,0.004,0.0005,0.0005
313.15,9.169,0.652,0.4145,+-0.02,0.004,0.0005,0.0005
313.15,9.016,0.7456,0.4291,+-0.02,0.004,0.0005,0.0005
313.15,8.752,0.8306,0.4525,+-0.02,0.004,0.0005,0.0005
313.15,7.9,0.9406,0.5113,+-0.02,0.004,0.0005,0.0005
313.15,7.169,0.9695,0.5689,+-0.02,0.004,0.0005,0.0005
313.15,6.575,0.9809,0.6269,+-0.02,0.004,0.0005,0.0005
313.15,6.31,0.984,0.652,+-0.02,0.004,0.0005,0.0005
313.15,5.382,0.9926,0.7668,+-0.02,0.004,0.0005,0.0005
