"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
303.13,0.87,0.1655,0.9751,,,0.0005,0.0005
303.13,1.31,0.236,0.9782,,,0.0005,0.0005
303.13,1.65,0.2927,0.9791,,,0.0005,0.0005
303.13,2.01,0.3482,0.9826,,,0.0005,0.0005
303.13,2.43,0.4191,0.9842,,,0.0005,0.0005
303.13,2.91,0.4823,0.9855,,,0.0005,0.0005
303.13,3.42,0.5695,0.9868,,,0.0005,0.0005
303.13,3.89,0.633,0.9869,,,0.0005,0.0005
303.13,4.25,0.6886,0.9891,,,0.0005,0.0005
303.13,4.56,0.7314,0.9909,,,0.0005,0.0005
303.13,4.95,0.7738,0.9918,,,0.0005,0.0005
303.13,5.31,0.8167,0.9906,,,0.0005,0.0005
303.13,5.58,0.8502,0.985,,,0.0005,0.0005
303.13,5.93,0.887,0.9687,,,0.0005,0.0005
303.13,6.27,0.9197,0.9767,,,0.0005,0.0005
