"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
310.0,39.37,0.0,0.0,0.01,0.01,,
310.0,42.16,0.0542,0.0678,0.01,0.01,,
310.0,45.43,0.1165,0.1541,0.01,0.01,,
310.0,47.53,0.1677,0.2154,0.01,0.01,,
310.0,49.17,0.2261,0.2673,0.01,0.01,,
310.0,50.41,0.284,0.3159,0.01,0.01,,
310.0,51.02,0.4376,0.3658,0.01,0.01,,
310.0,50.46,0.6017,0.4215,0.01,0.01,,
310.0,48.41,0.751,0.493,0.01,0.01,,
310.0,44.65,0.856,0.5859,0.01,0.01,,
310.0,39.55,0.9341,0.7115,0.01,0.01,,
310.0,35.64,0.9707,0.8214,0.01,0.01,,
310.0,30.54,1.0,1.0,0.01,0.01,,
