"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
398.76,101.3,0.0,0.0,+-0.01,+-0.05%,+-0.001,+-0.001
393.87,101.3,0.031,0.1402,+-0.01,+-0.05%,+-0.001,+-0.001
389.29,101.3,0.0681,0.2683,+-0.01,+-0.05%,+-0.001,+-0.001
385.82,101.3,0.1057,0.3614,+-0.01,+-0.05%,+-0.001,+-0.001
383.48,101.3,0.138,0.421,+-0.01,+-0.05%,+-0.001,+-0.001
381.41,101.3,0.1672,0.4679,+-0.01,+-0.05%,+-0.001,+-0.001
379.45,101.3,0.211,0.5162,+-0.01,+-0.05%,+-0.001,+-0.001
377.93,101.3,0.2377,0.5466,+-0.01,+-0.05%,+-0.001,+-0.001
377.01,101.3,0.2736,0.5715,+-0.01,+-0.05%,+-0.001,+-0.001
376.05,101.3,0.2991,0.5972,+-0.01,+-0.05%,+-0.001,+-0.001
373.95,101.3,0.3857,0.6505,+-0.01,+-0.05%,+-0.001,+-0.001
373.22,101.3,0.4206,0.6712,+-0.01,+-0.05%,+-0.001,+-0.001
372.73,101.3,0.4465,0.6868,+-0.01,+-0.05%,+-0.001,+-0.001
372.24,101.3,0.4793,0.7005,+-0.01,+-0.05%,+-0.001,+-0.001
371.68,101.3,0.5101,0.7175,+-0.01,+-0.05%,+-0.001,+-0.001
371.34,101.3,0.5379,0.727,+-0.01,+-0.05%,+-0.001,+-0.001
370.67,101.3,0.5799,0.7499,+-0.01,+-0.05%,+-0.001,+-0.001
370.15,101.3,0.6222,0.7659,+-0.01,+-0.05%,+-0.001,+-0.001
369.88,101.3,0.6596,0.7819,+-0.01,+-0.05%,+-0.001,+-0.001
369.4,101.3,0.6903,0.7991,+-0.01,+-0.05%,+-0.001,+-0.001
369.23,101.3,0.7207,0.8141,+-0.01,+-0.05%,+-0.001,+-0.001
369.04,101.3,0.7471,0.8276,+-0.01,+-0.05%,+-0.001,+-0.001
368.57,101.3,0.7776,0.8435,+-0.01,+-0.05%,+-0.001,+-0.001
368.44,101.3,0.8037,0.8573,+-0.01,+-0.05%,+-0.001,+-0.001
368.21,101.3,0.828,0.8726,+-0.01,+-0.05%,+-0.001,+-0.001
368.05,101.3,0.8616,0.8925,+-0.01,+-0.05%,+-0.001,+-0.001
367.99,101.3,0.8757,0.9005,+-0.01,+-0.05%,+-0.001,+-0.001
367.91,101.3,0.8994,0.9178,+-0.01,+-0.05%,+-0.001,+-0.001
367.76,101.3,0.9235,0.9347,+-0.01,+-0.05%,+-0.001,+-0.001
367.59,101.3,0.9536,0.9576,+-0.01,+-0.05%,+-0.001,+-0.001
367.57,101.3,0.9565,0.9604,+-0.01,+-0.05%,+-0.001,+-0.001
367.56,101.3,0.9655,0.9683,+-0.01,+-0.05%,+-0.001,+-0.001
367.53,101.3,0.9756,0.9776,+-0.01,+-0.05%,+-0.001,+-0.001
367.49,101.3,0.9808,0.9825,+-0.01,+-0.05%,+-0.001,+-0.001
367.47,101.3,0.9824,0.9836,+-0.01,+-0.05%,+-0.001,+-0.001
367.46,101.3,0.988,0.9887,+-0.01,+-0.05%,+-0.001,+-0.001
367.45,101.3,0.9912,0.9918,+-0.01,+-0.05%,+-0.001,+-0.001
367.45,101.3,0.9927,0.9933,+-0.01,+-0.05%,+-0.001,+-0.001
367.44,101.3,1.0,1.0,+-0.01,+-0.05%,+-0.001,+-0.001
