"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
34.2,1427,0.269,0.763,,,,
34.2,2110,0.416,0.847,,,,
34.2,2186,0.436,0.853,,,,
34.2,2517,0.524,0.878,,,,
34.2,2668,0.563,0.886,,,,
34.2,3151,0.676,0.911,,,,
34.2,3613,0.765,0.931,,,,
34.2,3689,0.779,0.934,,,,
34.2,3764,0.791,0.937,,,,
