"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
300,622,,0.10146,0.1,+-0.667%,,
300,928,,0.0635,0.1,+-0.667%,,
300,1217,,0.04496,0.1,+-0.667%,,
300,1441,,0.03875,0.1,+-0.5%,,
300,2023,,0.03105,0.1,+-0.5%,,
300,2803,,0.02684,0.1,+-0.5%,,
