"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
323.03,6.954,0.5002,,0.02,0.005,0.001,0.001
333.19,7.744,0.5002,,0.02,0.005,0.001,0.001
343.23,8.499,0.5002,,0.02,0.005,0.001,0.001
353.3,9.214,0.5002,,0.02,0.005,0.001,0.001
363.65,9.879,0.5002,,0.02,0.005,0.001,0.001
373.63,10.454,0.5002,,0.02,0.005,0.001,0.001
383.61,10.984,0.5002,,0.02,0.005,0.001,0.001
393.62,11.459,0.5002,,0.02,0.005,0.001,0.001
403.6,11.879,0.5002,,0.02,0.005,0.001,0.001
412.57,12.224,0.5002,,0.02,0.005,0.001,0.001
422.75,12.494,0.5002,,0.02,0.005,0.001,0.001
432.94,12.664,0.5002,,0.02,0.005,0.001,0.001
442.88,12.704,0.5002,,0.02,0.005,0.001,0.001
453.92,12.549,0.5002,,0.02,0.005,0.001,0.001
462.92,12.135,0.5002,,0.02,0.005,0.001,0.001
469.18,11.69,0.5002,,0.02,0.005,0.001,0.001
470.27,11.6,0.5002,,0.02,0.005,0.001,0.001
471.78,11.46,0.5002,,0.02,0.005,0.001,0.001
472.49,11.4,0.5002,,0.02,0.005,0.001,0.001
