"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
40,570.82,0.0,0.0,,,,
40,589.4,0.0059,0.0335,,,,
40,705.02,0.0503,0.2121,,,,
40,747.81,0.0725,0.2747,,,,
40,770.76,0.0835,0.3033,,,,
40,798.4,0.1014,0.3452,,,,
40,835.04,0.1272,0.3811,,,,
40,871.9,0.1647,0.4288,,,,
40,875.47,0.1746,0.4347,,,,
40,913.19,0.2212,0.4685,,,,
40,935.97,0.2615,0.4987,,,,
40,956.93,0.3019,0.5281,,,,
40,971.44,0.3476,0.5539,,,,
40,990.05,0.4082,0.5686,,,,
40,993.23,0.4135,0.5727,,,,
40,1001.8,0.4463,0.5877,,,,
40,1001.87,0.46,0.5875,,,,
40,1006.4,0.4759,0.6002,,,,
40,1012.29,0.5031,0.6146,,,,
40,1017.88,0.561,0.6311,,,,
40,1022.95,0.6812,0.6827,,,,
40,1017.76,0.7597,0.7293,,,,
40,1001.71,0.8333,0.7669,,,,
40,961.29,0.918,0.8452,,,,
40,923.49,0.9577,0.9114,,,,
40,865.77,1.0,1.0,,,,
