"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,0.48,0.0,0.0,,,,
313.15,0.653,0.0594,0.2913,,,,
313.15,0.699,0.0769,0.3506,,,,
313.15,0.776,0.1098,0.4423,,,,
313.15,0.804,0.1198,0.4661,,,,
313.15,0.939,0.173,0.5695,,,,
313.15,0.972,0.1909,0.5976,,,,
313.15,1.107,0.2473,0.6705,,,,
313.15,1.155,0.267,0.6916,,,,
313.15,1.339,0.3467,0.761,,,,
313.15,1.319,0.3377,0.7542,,,,
313.15,1.495,0.417,0.8072,,,,
313.15,1.503,0.426,0.8123,,,,
313.15,1.652,0.4908,0.8456,,,,
313.15,1.82,0.5714,0.8797,,,,
313.15,1.852,0.5863,0.8853,,,,
313.15,1.965,0.6472,0.9064,,,,
313.15,2.114,0.7258,0.9304,,,,
313.15,2.125,0.7293,0.9314,,,,
313.15,2.256,0.7963,0.9497,,,,
313.15,2.404,0.8715,0.9687,,,,
313.15,2.537,0.942,0.9859,,,,
313.15,2.56,0.9523,0.9884,,,,
313.15,2.654,1.0,1.0,,,,
