"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
421.98,1.305,0.203,,+-0.05,+-0.01,0.001,
432.22,1.64,0.203,,+-0.05,+-0.01,0.001,
441.85,2.02,0.203,,+-0.05,+-0.01,0.001,
451.87,2.475,0.203,,+-0.05,+-0.01,0.001,
462.5,3.035,0.203,,+-0.05,+-0.01,0.001,
472.14,3.615,0.203,,+-0.05,+-0.01,0.001,
481.92,4.285,0.203,,+-0.05,+-0.01,0.001,
491.92,5.005,0.203,,+-0.05,+-0.01,0.001,
500.86,5.78,0.203,,+-0.05,+-0.01,0.001,
509.8,6.562,0.203,,+-0.05,+-0.01,0.001,
519.1,7.35,0.203,,+-0.05,+-0.01,0.001,
527.0,7.66,0.203,,+-0.05,+-0.01,0.001,
