"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,36.285,0.0,,+-0.01,+-0.007,,
323.15,52.75,0.0501,0.3381,+-0.01,+-0.007,,
323.15,71.671,0.1546,0.545,+-0.01,+-0.007,,
323.15,76.81,0.2187,0.5869,+-0.01,+-0.007,,
323.15,79.245,0.2434,0.6055,+-0.01,+-0.007,,
323.15,80.665,0.2695,0.6166,+-0.01,+-0.007,,
323.15,83.572,0.335,0.6404,+-0.01,+-0.007,,
323.15,84.636,0.3666,0.6504,+-0.01,+-0.007,,
323.15,86.777,0.4491,0.6711,+-0.01,+-0.007,,
323.15,87.465,0.4812,0.679,+-0.01,+-0.007,,
323.15,87.999,0.5122,0.6854,+-0.01,+-0.007,,
323.15,88.253,0.5226,0.6897,+-0.01,+-0.007,,
323.15,88.555,0.547,0.6952,+-0.01,+-0.007,,
323.15,89.217,0.5922,0.7054,+-0.01,+-0.007,,
323.15,89.573,0.6197,0.7111,+-0.01,+-0.007,,
323.15,89.813,0.6418,0.7212,+-0.01,+-0.007,,
323.15,90.073,0.677,0.7276,+-0.01,+-0.007,,
323.15,90.219,0.6916,0.7356,+-0.01,+-0.007,,
323.15,90.406,0.7161,0.7435,+-0.01,+-0.007,,
323.15,90.499,0.7463,0.7556,+-0.01,+-0.007,,
323.15,90.454,0.7751,0.7675,+-0.01,+-0.007,,
323.15,90.431,0.7931,0.7765,+-0.01,+-0.007,,
323.15,90.113,0.8309,0.7981,+-0.01,+-0.007,,
323.15,89.521,0.8677,0.822,+-0.01,+-0.007,,
323.15,88.631,0.8985,0.8496,+-0.01,+-0.007,,
323.15,86.468,0.9495,0.9036,+-0.01,+-0.007,,
323.15,81.835,1.0,,+-0.01,+-0.007,,
