"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
207.0,0.2943,0.0,0.0,+-0.02,+-0.1%,+-0.002,+-0.002
207.0,0.3292,0.0229,0.1226,+-0.02,+-0.1%,+-0.002,+-0.002
207.0,0.3462,0.0392,0.176,+-0.02,+-0.1%,+-0.002,+-0.002
207.0,0.3597,0.0529,0.2178,+-0.02,+-0.1%,+-0.002,+-0.002
207.0,0.3832,0.0828,0.2806,+-0.02,+-0.1%,+-0.002,+-0.002
207.0,0.397,0.1053,0.3162,+-0.02,+-0.1%,+-0.002,+-0.002
207.0,0.4052,0.1166,0.3372,+-0.02,+-0.1%,+-0.002,+-0.002
207.0,0.4262,0.1572,0.3881,+-0.02,+-0.1%,+-0.002,+-0.002
207.0,0.4342,0.1755,0.4055,+-0.02,+-0.1%,+-0.002,+-0.002
207.0,0.4507,0.2276,0.4474,+-0.02,+-0.1%,+-0.002,+-0.002
207.0,0.4586,0.2635,0.465,+-0.02,+-0.1%,+-0.002,+-0.002
207.0,0.4632,0.2848,0.4799,+-0.02,+-0.1%,+-0.002,+-0.002
207.0,0.4728,0.3572,0.5088,+-0.02,+-0.1%,+-0.002,+-0.002
