"T, deg.C","P, kPa",X,Y,T Err,P Err,X Err,Y Err
98.4,101.3,0.0899,0.1467,+-0.02,,,
96.91,101.3,0.1619,0.26,+-0.02,,,
95.77,101.3,0.2484,0.3628,+-0.02,,,
94.67,101.3,0.3045,0.4421,+-0.02,,,
93.39,101.3,0.399,0.5243,+-0.02,,,
91.56,101.3,0.5362,0.6404,+-0.02,,,
89.0,101.3,0.6253,0.7533,+-0.02,,,
88.0,101.3,0.6752,0.7953,+-0.02,,,
86.3,101.3,0.8023,0.88,+-0.02,,,
84.7,101.3,0.9004,0.94,+-0.02,,,
83.6,101.3,0.963,0.9819,+-0.02,,,
