"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
333.15,20.26,0.0,,+-0.1,+-.133,,
333.15,35.99,0.1168,,+-0.1,+-.133,,
333.15,39.72,0.2271,,+-0.1,+-.133,,
333.15,42.25,0.327,,+-0.1,+-.133,,
333.15,45.45,0.4155,,+-0.1,+-.133,,
333.15,46.78,0.47,,+-0.1,+-.133,,
333.15,48.38,0.5679,,+-0.1,+-.133,,
333.15,49.32,0.5997,,+-0.1,+-.133,,
333.15,49.58,0.643,,+-0.1,+-.133,,
333.15,50.12,0.681,,+-0.1,+-.133,,
333.15,50.25,0.7147,,+-0.1,+-.133,,
333.15,50.65,0.7474,,+-0.1,+-.133,,
333.15,51.18,0.7995,,+-0.1,+-.133,,
333.15,51.58,0.8455,,+-0.1,+-.133,,
333.15,51.51,0.8882,,+-0.1,+-.133,,
333.15,51.45,0.9178,,+-0.1,+-.133,,
333.15,49.08,1.0,,+-0.1,+-.133,,
