"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
392.95,20,0.0,0.0,,,,
392.25,20,0.008,0.032,,,,
391.75,20,0.016,0.065,,,,
391.05,20,0.023,0.097,,,,
390.05,20,0.036,0.141,,,,
388.65,20,0.053,0.194,,,,
387.25,20,0.074,0.259,,,,
385.55,20,0.099,0.327,,,,
383.85,20,0.125,0.383,,,,
381.65,20,0.151,0.443,,,,
378.95,20,0.2,0.54,,,,
376.15,20,0.241,0.604,,,,
373.65,20,0.284,0.669,,,,
371.35,20,0.333,0.713,,,,
368.35,20,0.388,0.771,,,,
366.65,20,0.439,0.803,,,,
364.05,20,0.495,0.845,,,,
361.85,20,0.557,0.874,,,,
359.75,20,0.608,0.895,,,,
357.65,20,0.675,0.924,,,,
356.05,20,0.728,0.94,,,,
354.45,20,0.784,0.956,,,,
353.05,20,0.832,0.967,,,,
350.65,20,0.919,0.985,,,,
350.15,20,0.942,0.989,,,,
349.65,20,0.96,0.994,,,,
349.25,20,0.979,0.996,,,,
349.15,20,0.989,0.998,,,,
349.05,20,1.0,1.0,,,,
