"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
318.18,10.837,0.015,,+-0.03,+-0.07,,
318.16,24.291,0.0369,,+-0.03,+-0.07,,
318.15,37.007,0.0656,,+-0.03,+-0.07,,
318.15,45.407,0.0812,,+-0.03,+-0.07,,
