"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
-75.0,20.0,0.01,0.747,+-0.1,+-0.1,1%,1%
-75.0,40.0,0.0207,0.863,+-0.1,+-0.1,1%,1%
-75.0,60.0,0.037,0.89,+-0.1,+-0.1,1%,1%
-75.0,80.0,0.0489,0.909,+-0.1,+-0.1,1%,1%
