"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
573.2,13.0,0.0067,0.1002,,,,
573.2,19.7,0.0338,0.3464,,,,
573.2,34.0,0.1019,0.5775,,,,
573.2,52.0,0.2077,0.6836,,,,
573.2,61.0,0.2729,0.7118,,,,
573.2,73.5,0.3782,0.7331,,,,
573.2,81.0,0.4539,0.7403,,,,
573.2,86.0,0.5178,0.7391,,,,
573.2,88.5,0.5535,0.7315,,,,
573.2,91.5,0.6062,0.7168,,,,
573.2,92.7,0.6684,0.6725,,,,
