"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
318.15,12.4321,0.035,0.0262,0.01,,+-0.0003,
318.15,12.3721,0.0752,0.0559,0.01,,+-0.0003,
318.15,12.2388,0.1,0.0741,0.01,,+-0.0003,
318.15,12.0401,0.147,0.1082,0.01,,+-0.0003,
318.15,11.7388,0.2251,0.1649,0.01,,+-0.0003,
318.15,11.4469,0.2871,0.2104,0.01,,+-0.0003,
318.15,11.2922,0.351,0.2582,0.01,,+-0.0003,
318.15,10.9922,0.4129,0.306,0.01,,+-0.0003,
318.15,10.8056,0.4539,0.3388,0.01,,+-0.0003,
318.15,10.7656,0.4751,0.3562,0.01,,+-0.0003,
318.15,10.5389,0.5099,0.3854,0.01,,+-0.0003,
318.15,10.439,0.5292,0.402,0.01,,+-0.0003,
318.15,10.3963,0.5459,0.4166,0.01,,+-0.0003,
318.15,10.2256,0.5693,0.4376,0.01,,+-0.0003,
318.15,10.1323,0.5836,0.4506,0.01,,+-0.0003,
318.15,9.9337,0.6231,0.488,0.01,,+-0.0003,
318.15,9.751,0.6734,0.5384,0.01,,+-0.0003,
318.15,9.3511,0.7303,0.5999,0.01,,+-0.0003,
318.15,9.0658,0.7777,0.6557,0.01,,+-0.0003,
318.15,8.8924,0.8285,0.7208,0.01,,+-0.0003,
318.15,8.4778,0.8998,0.8239,0.01,,+-0.0003,
318.15,8.3058,0.921,0.8578,0.01,,+-0.0003,
318.15,7.9659,0.965,0.9336,0.01,,+-0.0003,
