"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,24.367,0.0,,0.004,0.004,0.0005,
313.15,24.275,0.0397,,0.004,0.004,0.0005,
313.15,23.905,0.1065,,0.004,0.004,0.0005,
313.15,23.447,0.1761,,0.004,0.004,0.0005,
313.15,22.914,0.2517,,0.004,0.004,0.0005,
313.15,22.517,0.3015,,0.004,0.004,0.0005,
313.15,21.485,0.4135,,0.004,0.004,0.0005,
313.15,20.533,0.4938,,0.004,0.004,0.0005,
313.15,18.856,0.5987,,0.004,0.004,0.0005,
313.15,17.923,0.6456,,0.004,0.004,0.0005,
313.15,15.964,0.722,,0.004,0.004,0.0005,
313.15,13.395,0.7983,,0.004,0.004,0.0005,
313.15,11.452,0.8444,,0.004,0.004,0.0005,
313.15,6.259,0.9437,,0.004,0.004,0.0005,
313.15,2.516,1.0,,0.004,0.004,0.0005,
