"T, deg.C","P, bar",X,Y,T Err,P Err,X Err,Y Err
50,0.159791,0.00718,0.23442,0.1,,,
50,0.217921,0.02243,0.44595,0.1,,,
50,0.274229,0.04769,0.57664,0.1,,,
50,0.349906,0.13307,0.67243,0.1,,,
50,0.38262,0.23995,0.70968,0.1,,,
50,0.415859,0.40023,0.74995,0.1,,,
50,0.454037,0.61863,0.80718,0.1,,,
50,0.479893,0.7794,0.86555,0.1,,,
50,0.50001,0.91791,0.93854,0.1,,,
50,0.502957,0.94959,0.95862,0.1,,,
