"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
308.15,20.16,0.0,,,,,
308.15,35.97,0.1035,,,,,
308.15,51.87,0.2128,,,,,
308.15,64.85,0.2953,,,,,
308.15,83.5,0.401,,,,,
308.15,100.66,0.4896,,,,,
308.15,121.8,0.5902,,,,,
308.15,146.96,0.7054,,,,,
308.15,165.64,0.7889,,,,,
308.15,188.75,0.9003,,,,,
308.15,201.43,0.961,,,,,
308.15,208.87,1.0,,,,,
