"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
189.6,0.669,0.0,0.0,+- 0.05,+- 0.1%,,
189.6,20.0,0.0118,0.9652,+- 0.05,+- 0.1%,,
189.6,30.0,0.0176,0.9748,+- 0.05,+- 0.1%,,
189.6,50.0,0.0297,0.9828,+- 0.05,+- 0.1%,,
189.6,100.0,0.0571,0.9897,+- 0.05,+- 0.1%,,
189.6,150.0,0.0823,0.9927,+- 0.05,+- 0.1%,,
189.6,200.0,0.1051,0.99,+- 0.05,+- 0.1%,,
189.6,250.0,0.1289,0.9948,+- 0.05,+- 0.1%,,
