"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
343.15,7.2,0.0,0.0,0.05,0.05,,
343.15,9.0,0.015,0.182,0.05,0.05,,
343.15,11.0,0.03,0.327,0.05,0.05,,
343.15,13.2,0.06,0.45,0.05,0.05,,
343.15,15.2,0.094,0.544,0.05,0.05,,
343.15,18.1,0.144,0.635,0.05,0.05,,
343.15,21.8,0.215,0.71,0.05,0.05,,
343.15,24.2,0.281,0.754,0.05,0.05,,
343.15,26.7,0.361,0.789,0.05,0.05,,
343.15,28.7,0.449,0.825,0.05,0.05,,
343.15,31.4,0.564,0.858,0.05,0.05,,
343.15,33.5,0.663,0.885,0.05,0.05,,
343.15,35.5,0.753,0.912,0.05,0.05,,
343.15,36.5,0.802,0.926,0.05,0.05,,
343.15,37.9,0.865,0.948,0.05,0.05,,
343.15,38.9,0.906,0.962,0.05,0.05,,
343.15,39.8,0.941,0.975,0.05,0.05,,
343.15,41.7,1.0,1.0,0.05,0.05,,
