"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
369.33,101.3,0.032,0.086,0.02,+-0.1,,
367.62,101.3,0.062,0.156,0.02,+-0.1,,
366.4,101.3,0.087,0.209,0.02,+-0.1,,
365.32,101.3,0.107,0.247,0.02,+-0.1,,
363.31,101.3,0.15,0.325,0.02,+-0.1,,
362.54,101.3,0.164,0.34,0.02,+-0.1,,
360.39,101.3,0.224,0.426,0.02,+-0.1,,
359.11,101.3,0.254,0.468,0.02,+-0.1,,
358.36,101.3,0.275,0.485,0.02,+-0.1,,
357.79,101.3,0.297,0.514,0.02,+-0.1,,
354.71,101.3,0.394,0.617,0.02,+-0.1,,
351.77,101.3,0.525,0.711,0.02,+-0.1,,
351.21,101.3,0.546,0.728,0.02,+-0.1,,
349.25,101.3,0.65,0.792,0.02,+-0.1,,
348.87,101.3,0.666,0.797,0.02,+-0.1,,
348.44,101.3,0.694,0.817,0.02,+-0.1,,
347.76,101.3,0.737,0.843,0.02,+-0.1,,
346.72,101.3,0.803,0.88,0.02,+-0.1,,
346.53,101.3,0.819,0.889,0.02,+-0.1,,
345.67,101.3,0.877,0.924,0.02,+-0.1,,
345.51,101.3,0.897,0.935,0.02,+-0.1,,
344.82,101.3,0.951,0.969,0.02,+-0.1,,
