"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
303.15,10.596,0.0,0.0,0.01,,0.0003,0.0003
303.15,12.012,0.0637,0.1631,0.01,,0.0003,0.0003
303.15,12.754,0.1377,0.2487,0.01,,0.0003,0.0003
303.15,12.947,0.1751,0.276,0.01,,0.0003,0.0003
303.15,13.038,0.2096,0.2968,0.01,,0.0003,0.0003
303.15,13.164,0.2922,0.3346,0.01,,0.0003,0.0003
303.15,13.203,0.357,0.358,0.01,,0.0003,0.0003
303.15,13.106,0.4685,0.3961,0.01,,0.0003,0.0003
303.15,13.031,0.5169,0.4129,0.01,,0.0003,0.0003
303.15,12.847,0.6016,0.4448,0.01,,0.0003,0.0003
303.15,11.856,0.7665,0.5432,0.01,,0.0003,0.0003
303.15,11.151,0.8341,0.609,0.01,,0.0003,0.0003
303.15,9.817,0.921,0.7446,0.01,,0.0003,0.0003
303.15,7.867,1.0,1.0,0.01,,0.0003,0.0003
