"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
300.3,9.81,0.0596,0.9957,+-0.1,+-0.05,,
300.3,20.06,0.122,0.9975,+-0.1,+-0.05,,
300.3,30.08,0.176,0.9981,+-0.1,+-0.05,,
300.3,39.92,0.226,0.9983,+-0.1,+-0.05,,
300.3,49.91,0.27,0.9983,+-0.1,+-0.05,,
