"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
278.35,3.654,0.3018,,0.02,0.005,0.001,0.001
283.09,4.069,0.3018,,0.02,0.005,0.001,0.001
293.16,5.034,0.3018,,0.02,0.005,0.001,0.001
302.99,6.084,0.3018,,0.02,0.005,0.001,0.001
313.38,7.289,0.3018,,0.02,0.005,0.001,0.001
323.18,8.474,0.3018,,0.02,0.005,0.001,0.001
333.13,9.689,0.3018,,0.02,0.005,0.001,0.001
343.06,10.894,0.3018,,0.02,0.005,0.001,0.001
353.49,11.969,0.3018,,0.02,0.005,0.001,0.001
363.65,12.904,0.3018,,0.02,0.005,0.001,0.001
373.62,13.639,0.3018,,0.02,0.005,0.001,0.001
383.58,14.169,0.3018,,0.02,0.005,0.001,0.001
392.6,14.459,0.3018,,0.02,0.005,0.001,0.001
398.49,14.564,0.3018,,0.02,0.005,0.001,0.001
402.77,14.584,0.3018,,0.02,0.005,0.001,0.001
