"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
280,511,0.52,0.092,+-0.5,+-3,,
280,759,0.603,0.161,+-0.5,+-3,,
280,1001,0.636,0.231,+-0.5,+-3,,
280,1267,0.651,0.315,+-0.5,+-3,,
280,1277,0.643,0.33,+-0.5,+-3,,
280,1517,0.581,0.488,+-0.5,+-3,,
