"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
371.2,101.3,0.0485,0.0926,+-0.01,+-0.1,,
370.05,101.3,0.0979,0.1748,+-0.01,+-0.1,,
368.39,101.3,0.1916,0.288,+-0.01,+-0.1,,
367.29,101.3,0.2927,0.3725,+-0.01,+-0.1,,
366.51,101.3,0.4083,0.4532,+-0.01,+-0.1,,
366.28,101.3,0.4943,0.5049,+-0.01,+-0.1,,
366.33,101.3,0.5571,0.5399,+-0.01,+-0.1,,
366.43,101.3,0.6268,0.5785,+-0.01,+-0.1,,
366.95,101.3,0.724,0.6261,+-0.01,+-0.1,,
368.23,101.3,0.8338,0.719,+-0.01,+-0.1,,
369.1,101.3,0.8961,0.7781,+-0.01,+-0.1,,
