"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,36.62,0.0423,0.176,+- 0.01,,,
323.15,40.48,0.1036,0.287,+- 0.01,,,
323.15,41.76,0.1391,0.323,+- 0.01,,,
323.15,42.85,0.1891,0.357,+- 0.01,,,
323.15,43.44,0.2303,0.371,+- 0.01,,,
323.15,43.88,0.2764,0.39,+- 0.01,,,
323.15,44.2,0.33,0.405,+- 0.01,,,
323.15,44.38,0.3967,0.432,+- 0.01,,,
323.15,44.4,0.4586,0.446,+- 0.01,,,
323.15,43.96,0.5707,0.477,+- 0.01,,,
323.15,43.16,0.6619,0.516,+- 0.01,,,
323.15,42.58,0.7015,0.538,+- 0.01,,,
323.15,40.94,0.7821,0.595,+- 0.01,,,
323.15,37.13,0.8869,0.717,+- 0.01,,,
323.15,34.06,0.9431,0.818,+- 0.01,,,
