"T, deg.F","P, psi",X,Y,T Err,P Err,X Err,Y Err
-99.8,31.45,0.0,0.0,,,,
-99.8,45.0,0.0214,0.3005,,,,
-99.8,65.0,0.0512,0.5098,,,,
-99.8,100.0,0.1039,0.68,,,,
-99.8,160.0,0.1875,0.7957,,,,
-99.8,250.0,0.31,0.8679,,,,
-99.8,350.0,0.4526,0.9052,,,,
-99.8,500.0,0.6601,0.9337,,,,
-99.8,600.0,0.7852,0.9461,,,,
-99.8,700.0,0.8942,0.9562,,,,
-99.8,719.0,0.9126,0.9584,,,,
-99.8,726.0,0.9175,0.9578,,,,
-99.8,732.0,0.9222,0.9575,,,,
-99.8,740.0,0.9319,0.9577,,,,
-99.8,748.0,0.952,0.952,,,,
