"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
400.0,27.34,0.0215,0.0661,+-0.025,+-0.03,,
400.0,30.27,0.0489,0.1241,+-0.025,+-0.03,,
400.0,32.72,0.074,0.1763,+-0.025,+-0.03,,
400.0,35.14,0.097,0.2175,+-0.025,+-0.03,,
400.0,38.26,0.1291,0.246,+-0.025,+-0.03,,
400.0,41.49,0.1663,0.2755,+-0.025,+-0.03,,
400.0,44.58,0.212,0.2801,+-0.025,+-0.03,,
400.0,45.35,0.2281,0.3038,+-0.025,+-0.03,,
400.0,45.5,0.2436,0.2931,+-0.025,+-0.03,,
