"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
75,10,0.0311,0.9985,0.2,+-0.1,,
75,20,0.0644,0.9991,0.2,+-0.1,,
75,30,0.0925,0.9992,0.2,+-0.1,,
75,40,0.122,0.9992,0.2,+-0.1,,
75,50,0.1535,0.9991,0.2,+-0.1,,
