"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
341.08,30,0.0,0.0,+-0.01,+-0.01,+-0.001,+-0.001
340.49,30,0.008,0.027,+-0.01,+-0.01,+-0.001,+-0.001
337.88,30,0.066,0.184,+-0.01,+-0.01,+-0.001,+-0.001
335.92,30,0.137,0.315,+-0.01,+-0.01,+-0.001,+-0.001
334.33,30,0.21,0.405,+-0.01,+-0.01,+-0.001,+-0.001
332.82,30,0.304,0.481,+-0.01,+-0.01,+-0.001,+-0.001
332.26,30,0.377,0.514,+-0.01,+-0.01,+-0.001,+-0.001
332.06,30,0.434,0.545,+-0.01,+-0.01,+-0.001,+-0.001
331.93,30,0.51,0.568,+-0.01,+-0.01,+-0.001,+-0.001
331.93,30,0.578,0.583,+-0.01,+-0.01,+-0.001,+-0.001
331.84,30,0.659,0.597,+-0.01,+-0.01,+-0.001,+-0.001
331.94,30,0.725,0.606,+-0.01,+-0.01,+-0.001,+-0.001
331.99,30,0.779,0.612,+-0.01,+-0.01,+-0.001,+-0.001
332.08,30,0.823,0.615,+-0.01,+-0.01,+-0.001,+-0.001
332.17,30,0.857,0.619,+-0.01,+-0.01,+-0.001,+-0.001
332.27,30,0.889,0.622,+-0.01,+-0.01,+-0.001,+-0.001
332.51,30,0.914,0.629,+-0.01,+-0.01,+-0.001,+-0.001
332.83,30,0.936,0.638,+-0.01,+-0.01,+-0.001,+-0.001
333.43,30,0.954,0.661,+-0.01,+-0.01,+-0.001,+-0.001
334.27,30,0.964,0.691,+-0.01,+-0.01,+-0.001,+-0.001
335.9,30,0.977,0.739,+-0.01,+-0.01,+-0.001,+-0.001
337.06,30,0.983,0.796,+-0.01,+-0.01,+-0.001,+-0.001
338.46,30,0.989,0.851,+-0.01,+-0.01,+-0.001,+-0.001
339.5,30,0.994,0.891,+-0.01,+-0.01,+-0.001,+-0.001
340.52,30,0.997,0.935,+-0.01,+-0.01,+-0.001,+-0.001
342.33,30,1.0,1.0,+-0.01,+-0.01,+-0.001,+-0.001
