"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
30,18.7,0.146,0.383,,,,
30,31.5,0.428,0.705,,,,
30,44.2,0.661,0.84,,,,
30,51.0,0.756,0.889,,,,
30,56.8,0.843,0.921,,,,
