"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
313.15,12.303,0.0,0.0,,,0.0005,0.0031
313.15,14.933,0.0366,0.2028,,,0.0005,0.0031
313.15,19.077,0.0967,0.4115,,,0.0005,0.0031
313.15,22.363,0.1557,0.5234,,,0.0005,0.0031
313.15,26.611,0.2499,0.6301,,,0.0005,0.0031
313.15,30.015,0.345,0.7026,,,0.0005,0.0031
313.15,33.613,0.4665,0.7661,,,0.0005,0.0031
313.15,36.488,0.5891,0.8139,,,0.0005,0.0031
313.15,40.366,0.695,0.8554,,,0.0005,0.0031
313.15,41.784,0.7915,0.8932,,,0.0005,0.0031
313.15,42.706,0.9386,0.9285,,,0.0005,0.0031
313.15,43.328,0.9775,0.9605,,,0.0005,0.0031
313.15,43.624,1.0,1.0,,,0.0005,0.0031
