"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
288.4,35.2,0.2116,,,,,
288.4,45.0,0.3024,,,,,
288.4,50.1,0.3647,,,,,
288.4,55.0,0.4471,,,,,
