"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
373.15,11.751,0.0,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,12.74,0.0442,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,17.148,0.2372,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,19.548,0.3424,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,21.792,0.4412,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,24.029,0.5404,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,24.244,0.5502,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,26.415,0.6486,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,28.615,0.7476,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,30.927,0.8516,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,33.208,0.9534,,+-0.01,+-0.003,+-0.0005,+-0.0005
373.15,34.257,1.0,,+-0.01,+-0.003,+-0.0005,+-0.0005
