"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
338.15,25.87,0.0,,+- 0.005,0.02%,,
338.15,34.52,0.0546,,+- 0.005,0.02%,,
338.15,39.61,0.1043,,+- 0.005,0.02%,,
338.15,43.1,0.161,,+- 0.005,0.02%,,
338.15,45.03,0.2078,,+- 0.005,0.02%,,
338.15,47.2,0.3011,,+- 0.005,0.02%,,
338.15,48.36,0.4032,,+- 0.005,0.02%,,
338.15,48.81,0.4844,,+- 0.005,0.02%,,
338.15,49.02,0.618,,+- 0.005,0.02%,,
338.15,48.72,0.7465,,+- 0.005,0.02%,,
338.15,48.31,0.8021,,+- 0.005,0.02%,,
338.15,47.7,0.8496,,+- 0.005,0.02%,,
338.15,46.56,0.8992,,+- 0.005,0.02%,,
338.15,43.87,0.9443,,+- 0.005,0.02%,,
338.15,33.79,1.0,,+- 0.005,0.02%,,
