"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
323.15,36.162,0.0,,,,,
323.15,48.28,0.1564,0.3535,,,,
323.15,49.737,0.1787,0.3847,,,,
323.15,50.817,0.1975,0.409,,,,
323.15,52.205,0.2218,0.4391,,,,
323.15,53.061,0.2358,0.4557,,,,
323.15,54.124,0.2536,0.4785,,,,
323.15,55.086,0.2732,0.4963,,,,
323.15,59.116,0.3553,0.5725,,,,
323.15,61.887,0.4183,0.6224,,,,
323.15,63.476,0.4552,0.6512,,,,
323.15,64.012,0.4714,0.6606,,,,
323.15,64.889,0.4924,0.6765,,,,
323.15,66.669,0.5388,0.7084,,,,
323.15,67.301,0.5546,0.7197,,,,
323.15,68.834,0.5976,0.7467,,,,
323.15,71.279,0.6635,0.7899,,,,
323.15,72.995,0.7174,0.8234,,,,
323.15,73.81,0.7446,0.84,,,,
323.15,74.354,0.7564,0.8483,,,,
323.15,75.143,0.7811,0.8621,,,,
323.15,75.656,0.7987,0.8727,,,,
323.15,76.286,0.817,0.8841,,,,
323.15,77.076,0.8402,0.899,,,,
323.15,81.835,1.0,,,,,
