"T, deg.C","P, mmHg",X,Y,T Err,P Err,X Err,Y Err
60,55.48,0.0,,+-0.01,+-0.10,+-0.001,
60,71.58,0.092,,+-0.01,+-0.10,+-0.001,
60,80.74,0.137,,+-0.01,+-0.10,+-0.001,
60,104.29,0.271,,+-0.01,+-0.10,+-0.001,
60,111.44,0.312,,+-0.01,+-0.10,+-0.001,
60,118.11,0.355,,+-0.01,+-0.10,+-0.001,
60,138.09,0.492,,+-0.01,+-0.10,+-0.001,
60,141.92,0.519,,+-0.01,+-0.10,+-0.001,
60,150.31,0.586,,+-0.01,+-0.10,+-0.001,
60,161.3,0.676,,+-0.01,+-0.10,+-0.001,
60,181.52,0.842,,+-0.01,+-0.10,+-0.001,
60,202.84,1.0,,+-0.01,+-0.10,+-0.001,
