"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
397.7,482.6,0.0,0.0,,+-0.7,+-0.005,+-0.005
397.7,669.1,0.041,0.293,,+-0.7,+-0.005,+-0.005
397.7,842.2,0.11,0.445,,+-0.7,+-0.005,+-0.005
397.7,1022.1,0.221,0.561,,+-0.7,+-0.005,+-0.005
397.7,1100.4,0.316,0.609,,+-0.7,+-0.005,+-0.005
397.7,1159.3,0.457,0.653,,+-0.7,+-0.005,+-0.005
397.7,1189.3,0.594,0.691,,+-0.7,+-0.005,+-0.005
397.7,1201.1,0.715,0.724,,+-0.7,+-0.005,+-0.005
397.7,1195.9,0.801,0.751,,+-0.7,+-0.005,+-0.005
397.7,1154.2,0.888,0.818,,+-0.7,+-0.005,+-0.005
397.7,1029.0,0.975,0.96,,+-0.7,+-0.005,+-0.005
397.7,995.6,1.0,1.0,,+-0.7,+-0.005,+-0.005
