"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
318.15,25.693,0.0,0.0,0.02,0.027,,
318.15,26.129,0.0008,0.0171,0.02,0.027,,
318.15,26.755,0.0018,0.0407,0.02,0.027,,
318.15,29.596,0.0067,0.1357,0.02,0.027,,
318.15,32.677,0.0137,0.2259,0.02,0.027,,
318.15,36.56,0.0238,0.311,0.02,0.027,,
318.15,41.015,0.0393,0.3907,0.02,0.027,,
318.15,45.592,0.0668,0.4608,0.02,0.027,,
318.15,49.355,0.1089,0.5111,0.02,0.027,,
318.15,50.716,0.1362,0.531,0.02,0.027,,
318.15,52.664,0.1998,0.5575,0.02,0.027,,
318.15,54.865,0.3682,0.5876,0.02,0.027,,
318.15,55.358,0.4434,0.5999,0.02,0.027,,
318.15,55.599,0.4841,0.6058,0.02,0.027,,
318.15,55.799,0.5344,0.6144,0.02,0.027,,
318.15,55.919,0.5739,0.6211,0.02,0.027,,
318.15,55.999,0.6144,0.6298,0.02,0.027,,
318.15,56.013,0.6503,0.6387,0.02,0.027,,
318.15,55.946,0.6885,0.6494,0.02,0.027,,
318.15,55.759,0.7293,0.6638,0.02,0.027,,
318.15,55.385,0.7718,0.6824,0.02,0.027,,
318.15,54.731,0.8146,0.7078,0.02,0.027,,
318.15,53.917,0.8498,0.7343,0.02,0.027,,
318.15,53.33,0.8698,0.7525,0.02,0.027,,
318.15,52.222,0.8977,0.7852,0.02,0.027,,
318.15,51.062,0.9213,0.8172,0.02,0.027,,
318.15,49.728,0.9428,0.8544,0.02,0.027,,
318.15,48.647,0.9578,0.8842,0.02,0.027,,
318.15,47.687,0.9695,0.9114,0.02,0.027,,
318.15,46.939,0.9776,0.9327,0.02,0.027,,
318.15,46.526,0.982,0.9442,0.02,0.027,,
318.15,46.006,0.987,0.9595,0.02,0.027,,
318.15,45.646,0.9908,0.9706,0.02,0.027,,
318.15,44.608,1.0,1.0,0.02,0.027,,
