"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
338.15,27.73,0.001,0.05,+-0.01,+-0.007,+-0.001,+-0.001
338.15,29.78,0.004,0.114,+-0.01,+-0.007,+-0.001,+-0.001
338.15,35.88,0.016,0.249,+-0.01,+-0.007,+-0.001,+-0.001
338.15,44.42,0.025,0.414,+-0.01,+-0.007,+-0.001,+-0.001
338.15,58.26,0.073,0.574,+-0.01,+-0.007,+-0.001,+-0.001
338.15,73.49,0.143,0.679,+-0.01,+-0.007,+-0.001,+-0.001
338.15,78.92,0.168,0.695,+-0.01,+-0.007,+-0.001,+-0.001
338.15,83.49,0.22,0.721,+-0.01,+-0.007,+-0.001,+-0.001
338.15,87.17,0.266,0.737,+-0.01,+-0.007,+-0.001,+-0.001
338.15,92.97,0.371,0.767,+-0.01,+-0.007,+-0.001,+-0.001
338.15,96.66,0.486,0.782,+-0.01,+-0.007,+-0.001,+-0.001
338.15,97.26,0.533,0.79,+-0.01,+-0.007,+-0.001,+-0.001
