"T, K","P, bar",X,Y,T Err,P Err,X Err,Y Err
240.0,4.2,0.0558,,,,,
240.0,5.94,0.0823,,,,,
240.0,8.49,0.1266,,,,,
240.0,11.06,0.1803,,,,,
240.0,13.18,0.2398,,,,,
240.0,14.6,0.2944,,,,,
240.0,16.01,0.3758,,,,,
240.0,16.87,0.4882,,,,,
240.0,17.35,0.8144,,,,,
240.0,17.7,1.0,,,,,
