"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
343.15,310.29,0.2948,0.6718,0.01,+-0.05,,
343.15,345.79,0.3603,0.7298,0.01,+-0.05,,
343.15,379.44,0.4236,0.7762,0.01,+-0.05,,
343.15,428.43,0.5161,0.8314,0.01,+-0.05,,
343.15,466.47,0.5887,0.8668,0.01,+-0.05,,
