"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
393.15,40.29,0.0,,+-0.01,+-0.003,,
393.15,39.72,0.0957,,+-0.01,+-0.003,,
393.15,38.71,0.1986,,+-0.01,+-0.003,,
393.15,36.5,0.3692,,+-0.01,+-0.003,,
393.15,34.9,0.4701,,+-0.01,+-0.003,,
393.15,33.4,0.5493,,+-0.01,+-0.003,,
393.15,32.42,0.5934,,+-0.01,+-0.003,,
393.15,31.52,0.6306,,+-0.01,+-0.003,,
393.15,30.62,0.6607,,+-0.01,+-0.003,,
393.15,28.14,0.7357,,+-0.01,+-0.003,,
393.15,25.67,0.7955,,+-0.01,+-0.003,,
393.15,21.78,0.8705,,+-0.01,+-0.003,,
393.15,17.75,0.9344,,+-0.01,+-0.003,,
393.15,14.74,0.9777,,+-0.01,+-0.003,,
393.15,12.99,1.0,,+-0.01,+-0.003,,
