"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
403.15,22.16,0.0,,+-0.01,+-0.003,,
403.15,24.31,0.0882,,+-0.01,+-0.003,,
403.15,26.0,0.2119,,+-0.01,+-0.003,,
403.15,26.82,0.3705,,+-0.01,+-0.003,,
403.15,26.84,0.4946,,+-0.01,+-0.003,,
403.15,26.68,0.5671,,+-0.01,+-0.003,,
403.15,26.38,0.6336,,+-0.01,+-0.003,,
403.15,26.47,0.636,,+-0.01,+-0.003,,
403.15,26.27,0.6695,,+-0.01,+-0.003,,
403.15,25.89,0.7152,,+-0.01,+-0.003,,
403.15,24.85,0.8001,,+-0.01,+-0.003,,
403.15,23.27,0.8829,,+-0.01,+-0.003,,
403.15,21.66,0.9391,,+-0.01,+-0.003,,
403.15,19.94,0.984,,+-0.01,+-0.003,,
403.15,19.19,1.0,,+-0.01,+-0.003,,
