"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
303.15,3.674,0.8843,0.4819,+-0.02,+-0.004,0.0005,0.0005
303.15,4.737,0.8097,0.3422,+-0.02,+-0.004,0.0005,0.0005
303.15,5.01,0.7907,0.3163,+-0.02,+-0.004,0.0005,0.0005
303.15,5.801,0.7354,0.2548,+-0.02,+-0.004,0.0005,0.0005
303.15,6.135,0.7119,0.2335,+-0.02,+-0.004,0.0005,0.0005
303.15,7.315,0.6275,0.1731,+-0.02,+-0.004,0.0005,0.0005
303.15,7.625,0.6048,0.1601,+-0.02,+-0.004,0.0005,0.0005
303.15,8.622,0.5332,0.1254,+-0.02,+-0.004,0.0005,0.0005
303.15,8.886,0.5139,0.1174,+-0.02,+-0.004,0.0005,0.0005
303.15,9.938,0.4364,0.0896,+-0.02,+-0.004,0.0005,0.0005
303.15,10.342,0.4078,0.0807,+-0.02,+-0.004,0.0005,0.0005
303.15,10.918,0.3643,0.0685,+-0.02,+-0.004,0.0005,0.0005
303.15,11.128,0.3496,0.0646,+-0.02,+-0.004,0.0005,0.0005
303.15,11.658,0.3105,0.055,+-0.02,+-0.004,0.0005,0.0005
303.15,12.951,0.2162,0.0349,+-0.02,+-0.004,0.0005,0.0005
303.15,13.249,0.194,0.0307,+-0.02,+-0.004,0.0005,0.0005
303.15,13.344,0.188,0.0296,+-0.02,+-0.004,0.0005,0.0005
303.15,13.694,0.1618,0.0249,+-0.02,+-0.004,0.0005,0.0005
303.15,14.385,0.1116,0.0165,+-0.02,+-0.004,0.0005,0.0005
