"T, deg.C","P, atm",X,Y,T Err,P Err,X Err,Y Err
100.1,9.77,0.0566,,+-0.1,+-0.05,,
100.1,19.9,0.113,,+-0.1,+-0.05,,
100.1,30.04,0.163,,+-0.1,+-0.05,,
100.1,40.19,0.204,,+-0.1,+-0.05,,
100.1,49.97,0.244,,+-0.1,+-0.05,,
