"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
333.15,39.223,0.1686,0.5714,+-0.01,+-0.03,,
333.15,40.344,0.1814,0.5867,+-0.01,+-0.03,,
333.15,40.646,0.191,0.5914,+-0.01,+-0.03,,
333.15,42.984,0.2167,0.6268,+-0.01,+-0.03,,
333.15,47.023,0.2773,0.6751,+-0.01,+-0.03,,
333.15,48.852,0.3039,0.6943,+-0.01,+-0.03,,
333.15,50.428,0.3303,0.7101,+-0.01,+-0.03,,
333.15,52.784,0.3681,0.7345,+-0.01,+-0.03,,
333.15,56.652,0.4461,0.7742,+-0.01,+-0.03,,
333.15,58.427,0.4775,0.7877,+-0.01,+-0.03,,
333.15,60.614,0.5282,0.8085,+-0.01,+-0.03,,
333.15,62.26,0.5572,0.8216,+-0.01,+-0.03,,
333.15,63.998,0.6044,0.8383,+-0.01,+-0.03,,
333.15,67.924,0.6804,0.8733,+-0.01,+-0.03,,
333.15,68.141,0.6835,0.8751,+-0.01,+-0.03,,
333.15,70.229,0.7255,0.8922,+-0.01,+-0.03,,
333.15,71.597,0.753,0.9039,+-0.01,+-0.03,,
333.15,72.832,0.7776,0.9141,+-0.01,+-0.03,,
