"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
353.74,101.325,1.0,1.0,+-0.01,+-0.005,+-0.0005,
350.57,101.325,0.9646,0.8836,+-0.01,+-0.005,+-0.0005,
349.55,101.325,0.9527,0.8529,+-0.01,+-0.005,+-0.0005,
348.86,101.325,0.9397,0.8335,+-0.01,+-0.005,+-0.0005,
348.33,101.325,0.9159,0.8091,+-0.01,+-0.005,+-0.0005,
348.07,101.325,0.8952,0.7943,+-0.01,+-0.005,+-0.0005,
347.74,101.325,0.8619,0.7789,+-0.01,+-0.005,+-0.0005,
347.55,101.325,0.8052,0.7629,+-0.01,+-0.005,+-0.0005,
347.48,101.325,0.7811,0.7569,+-0.01,+-0.005,+-0.0005,
347.44,101.325,0.7591,0.7513,+-0.01,+-0.005,+-0.0005,
347.42,101.325,0.7419,0.7475,+-0.01,+-0.005,+-0.0005,
347.43,101.325,0.7143,0.743,+-0.01,+-0.005,+-0.0005,
347.48,101.325,0.68,0.737,+-0.01,+-0.005,+-0.0005,
347.58,101.325,0.6426,0.7287,+-0.01,+-0.005,+-0.0005,
347.64,101.325,0.6121,0.722,+-0.01,+-0.005,+-0.0005,
347.92,101.325,0.5409,0.7071,+-0.01,+-0.005,+-0.0005,
348.38,101.325,0.48,0.6953,+-0.01,+-0.005,+-0.0005,
348.94,101.325,0.411,0.6748,+-0.01,+-0.005,+-0.0005,
349.93,101.325,0.3329,0.6473,+-0.01,+-0.005,+-0.0005,
350.87,101.325,0.2853,0.6271,+-0.01,+-0.005,+-0.0005,
352.27,101.325,0.2301,0.5903,+-0.01,+-0.005,+-0.0005,
354.26,101.325,0.1735,0.5339,+-0.01,+-0.005,+-0.0005,
355.84,101.325,0.1444,0.497,+-0.01,+-0.005,+-0.0005,
358.05,101.325,0.1073,0.4287,+-0.01,+-0.005,+-0.0005,
359.79,101.325,0.0844,0.3828,+-0.01,+-0.005,+-0.0005,
362.49,101.325,0.0475,0.289,+-0.01,+-0.005,+-0.0005,
363.8,101.325,0.036,0.2439,+-0.01,+-0.005,+-0.0005,
365.03,101.325,0.027,0.1994,+-0.01,+-0.005,+-0.0005,
366.0,101.325,0.0213,0.1606,+-0.01,+-0.005,+-0.0005,
366.59,101.325,0.0164,0.1364,+-0.01,+-0.005,+-0.0005,
370.15,101.325,0.0,0.0,+-0.01,+-0.005,+-0.0005,
