"T, K","P, Torr",X,Y,T Err,P Err,X Err,Y Err
343.15,105.84,0.0552,0.1046,,,,
343.15,111.53,0.1124,0.2015,,,,
343.15,120.16,0.1969,0.3295,,,,
343.15,125.84,0.2522,0.4035,,,,
343.15,131.87,0.3121,0.4765,,,,
343.15,144.48,0.4335,0.6071,,,,
343.15,148.15,0.4698,0.6412,,,,
343.15,153.37,0.52,0.6871,,,,
343.15,159.56,0.5797,0.7374,,,,
343.15,172.49,0.7034,0.8294,,,,
343.15,186.3,0.8345,0.912,,,,
