"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
343.15,90.8,0.0,0.0,0.05,0.05,,
343.15,90.0,0.024,0.016,0.05,0.05,,
343.15,87.7,0.093,0.057,0.05,0.05,,
343.15,84.1,0.185,0.11,0.05,0.05,,
343.15,80.3,0.29,0.174,0.05,0.05,,
343.15,76.5,0.376,0.229,0.05,0.05,,
343.15,72.5,0.47,0.29,0.05,0.05,,
343.15,67.2,0.576,0.376,0.05,0.05,,
343.15,64.0,0.635,0.435,0.05,0.05,,
343.15,61.7,0.684,0.475,0.05,0.05,,
343.15,58.4,0.735,0.54,0.05,0.05,,
343.15,55.2,0.789,0.608,0.05,0.05,,
343.15,51.3,0.85,0.704,0.05,0.05,,
343.15,48.4,0.9,0.776,0.05,0.05,,
343.15,45.4,0.94,0.865,0.05,0.05,,
343.15,43.0,0.975,0.945,0.05,0.05,,
343.15,41.7,1.0,1.0,0.05,0.05,,
