"T, K","P, kPa",X,Y,T Err,P Err,X Err,Y Err
337.85,101.3,0.9878,0.991,+-0.1,+-0.07,,
337.95,101.3,0.9833,0.9881,+-0.1,+-0.07,,
337.95,101.3,0.9767,0.9845,+-0.1,+-0.07,,
338.05,101.3,0.967,0.9796,+-0.1,+-0.07,,
338.45,101.3,0.9334,0.9682,+-0.1,+-0.07,,
338.85,101.3,0.8684,0.9568,+-0.1,+-0.07,,
339.45,101.3,0.8424,0.9531,+-0.1,+-0.07,,
339.85,101.3,0.833,0.9565,+-0.1,+-0.07,,
340.45,101.3,0.7674,0.9497,+-0.1,+-0.07,,
341.55,101.3,0.4933,0.9452,+-0.1,+-0.07,,
344.65,101.3,0.2176,0.9384,+-0.1,+-0.07,,
375.25,101.3,0.0249,0.8,+-0.1,+-0.07,,
