"T, K","P, MPa",X,Y,T Err,P Err,X Err,Y Err
280.55,40.67,0.401,,0.4,0.6,0.005,
285.2,39.97,0.401,,0.4,0.6,0.005,
290.23,39.57,0.401,,0.4,0.6,0.005,
295.13,39.17,0.401,,0.4,0.6,0.005,
300.13,38.83,0.401,,0.4,0.6,0.005,
305.01,38.51,0.401,,0.4,0.6,0.005,
310.02,38.23,0.401,,0.4,0.6,0.005,
314.84,38.05,0.401,,0.4,0.6,0.005,
319.83,37.81,0.401,,0.4,0.6,0.005,
324.72,37.65,0.401,,0.4,0.6,0.005,
335.08,37.31,0.401,,0.4,0.6,0.005,
344.27,37.09,0.401,,0.4,0.6,0.005,
355.23,36.83,0.401,,0.4,0.6,0.005,
364.67,36.59,0.401,,0.4,0.6,0.005,
373.12,36.41,0.401,,0.4,0.6,0.005,
